type,circuit,level,name,comment,qq,zz,pbsb,id,*name,part,type,divisor/values,unit,comment
r,,,LPress,P_l: Legionellenschutz-Pumpe,,,b509,0dc500,value,,UCH,0=off;1=on,,
r,,,HzVol,Hz_Vol: in %,,,b509,0dc700,value,,UCH,,,
r,,,T3,T3: °C; rechts,,,b509,0dc900,value,,D2C,,°C,temperature
r,,,T4,T4: °C; links,,,b509,0dca00,value,,D2C,,°C,temperature
r,,,Parameter,Parameter,,,b509,0d6700,value,,UCH,,,
r,,,TimerAdsorption1,ZeitgliedAdsorption1,,,b509,0d7100,value,,ULG,,,
r,,,Param1Vol,ParamSatz_1_Vol: Parametersatz 1: Volumenstrom (Ads 2),,,b509,0d7f02,value,,UIN,,,
w,,service,Param1Vol,ParamSatz_1_Vol: Parametersatz 1: Volumenstrom (Ads 2),,,b509,0e7f02,value,,UIN,,,
r,,,Param2Vol,ParamSatz_2_Vol: Parametersatz 2: Volumenstrom (Ads 2),,,b509,0d7f04,value,,UIN,,,
w,,service,Param2Vol,ParamSatz_2_Vol: Parametersatz 2: Volumenstrom (Ads 2),,,b509,0e7f04,value,,UIN,,,
r,,,Param3Vol,ParamSatz_3_Vol: Parametersatz 3: Volumenstrom (Ads 2),,,b509,0d7f06,value,,UIN,,,
w,,service,Param3Vol,ParamSatz_3_Vol: Parametersatz 3: Volumenstrom (Ads 2),,,b509,0e7f06,value,,UIN,,,
r,,,Param1DTadsEnd,ParamSatz_1_dTads_end: Parametersatz 1: Dauer (Ads 1),,,b509,0d8002,value,,D2C,,°C,temperature
w,,service,Param1DTadsEnd,ParamSatz_1_dTads_end: Parametersatz 1: Dauer (Ads 1),,,b509,0e8002,value,,D2C,,°C,temperature
r,,,Param2DTadsEnd,ParamSatz_2_dTads_end: Parametersatz 2: Dauer (Ads 1),,,b509,0d8004,value,,D2C,,°C,temperature
w,,service,Param2DTadsEnd,ParamSatz_2_dTads_end: Parametersatz 2: Dauer (Ads 1),,,b509,0e8004,value,,D2C,,°C,temperature
r,,,Param3DTadsEnd,ParamSatz_3_dTads_end: Parametersatz 3: Dauer (Ads 1),,,b509,0d8006,value,,D2C,,°C,temperature
w,,service,Param3DTadsEnd,ParamSatz_3_dTads_end: Parametersatz 3: Dauer (Ads 1),,,b509,0e8006,value,,D2C,,°C,temperature
r,,,Param1Time,ParamSatz_1_Zeit: Parametersatz 1: Adsorptionsende (Temp.Differenz),,,b509,0d8102,value,,UIN,,,
w,,service,Param1Time,ParamSatz_1_Zeit: Parametersatz 1: Adsorptionsende (Temp.Differenz),,,b509,0e8102,value,,UIN,,,
r,,,Param2Time,ParamSatz_2_Zeit: Parametersatz 2: Adsorptionsende (Temp.Differenz),,,b509,0d8104,value,,UIN,,,
w,,service,Param2Time,ParamSatz_2_Zeit: Parametersatz 2: Adsorptionsende (Temp.Differenz),,,b509,0e8104,value,,UIN,,,
r,,,Param3Time,ParamSatz_3_Zeit: Parametersatz 3: Adsorptionsende (Temp.Differenz),,,b509,0d8106,value,,UIN,,,
w,,service,Param3Time,ParamSatz_3_Zeit: Parametersatz 3: Adsorptionsende (Temp.Differenz),,,b509,0e8106,value,,UIN,,,
r,,,TdesDesired,Tdes_soll: °C,,,b509,0d8400,value,,D2C,,°C,temperature
r,,,DUm3,d_um_3: Offset Desorptionsendtemperatur,,,b509,0de500,value,,D2C,,°C,temperature
r,,,InstallAssistantFinished,InstallAssistantFinished,,,b509,0d4000,value,,UCH,0=off;1=on,,
w,,service,InstallAssistantFinished,InstallAssistantFinished,,,b509,0e4000,value,,UCH,0=off;1=on,,
r,,,HeatingPumpOverrunDuration,HeatingPumpOverrunDuration,,,b509,0d0001,value,,UIN,,,
w,,service,HeatingPumpOverrunDuration,HeatingPumpOverrunDuration,,,b509,0e0001,value,,UIN,,,
r,,,HeatingPumpKickDuration,HeatingPumpKickDuration,,,b509,0d0101,value,,UIN,,,
w,,service,HeatingPumpKickDuration,HeatingPumpKickDuration,,,b509,0e0101,value,,UIN,,,
r,,,HeatingPumpKickPause,HeatingPumpKickPause,,,b509,0d0201,value,,UIN,,,
w,,service,HeatingPumpKickPause,HeatingPumpKickPause,,,b509,0e0201,value,,UIN,,,
r,,,HeatingPumpMaxPwm,HeatingPumpMaxPwm: in %,,,b509,0d0301,value,,UCH,,,
w,,service,HeatingPumpMaxPwm,HeatingPumpMaxPwm: in %,,,b509,0e0301,value,,UCH,,,
r,,,HeatingPumpMinPwm,HeatingPumpMinPwm: in %,,,b509,0d0401,value,,UCH,,,
w,,service,HeatingPumpMinPwm,HeatingPumpMinPwm: in %,,,b509,0e0401,value,,UCH,,,
r,,,HeatingPumpFactor,HeatingPumpFaktor: % pro Kelvin Regelabweichung,,,b509,0d0501,value,,UCH,,,
w,,service,HeatingPumpFactor,HeatingPumpFaktor: % pro Kelvin Regelabweichung,,,b509,0e0501,value,,UCH,,,
r,,,SHU,aktiviert/deaktiviert die SHU-Funktionalität,,,b509,0d0601,value,,UCH,0=off;1=on,,
r,,,SVUV1,SVUV1: Sole-Vuv1,,,b509,0d0701,value,,UCH,0=off;1=on,,
r,,,SVUV2,SVUV2: Sole-Vuv2,,,b509,0d0801,value,,UCH,0=off;1=on,,
r,,,BrinePumpPowerSHU,Solepumpenleistung_SHU: Solepumpenleistung während SHU,,,b509,0d0901,value,,UCH,,,
w,,service,BrinePumpPowerSHU,Solepumpenleistung_SHU: Solepumpenleistung während SHU,,,b509,0e0901,value,,UCH,,,
r,,,BrinePumpPowerDesorption,Solepumpenleistung_Desorption: Solepumpenleistung während Desorption,,,b509,0d0a01,value,,UCH,,,
w,,service,BrinePumpPowerDesorption,Solepumpenleistung_Desorption: Solepumpenleistung während Desorption,,,b509,0e0a01,value,,UCH,,,
r,,,BrinePumpPowerAdsorption,Solepumpenleistung_Adsorption: Solepumpenleistung während Adsorption,,,b509,0d0b01,value,,UCH,,,
w,,service,BrinePumpPowerAdsorption,Solepumpenleistung_Adsorption: Solepumpenleistung während Adsorption,,,b509,0e0b01,value,,UCH,,,
r,,,DHROff,dHR_aus: delta-Rücklauftemp für SHU,,,b509,0d0c01,value,,D2C,,°C,temperature
w,,service,DHROff,dHR_aus: delta-Rücklauftemp für SHU,,,b509,0e0c01,value,,D2C,,°C,temperature
r,,,Tvmax,Tvmax,,,b509,0d0d01,value,,D2C,,°C,temperature
r,,,NotTestedYet,not_tested_yet: Merker für erfolgreichen Selbsttest,,,b509,0d0e01,value,,UCH,0=off;1=on,,
w,,service,NotTestedYet,not_tested_yet: Merker für erfolgreichen Selbsttest,,,b509,0e0e01,value,,UCH,0=off;1=on,,
