type,circuit,level,name,comment,qq,zz,pbsb,id,*name,part,type,divisor/values,unit,comment
[Ehp_heatpumptype=5]r,,,SourceSwitch,Status externer Soledruckschalter:ok = Soledruckschalter geschlossen oder gebrückt (Zustand ab Werk)Fehler: = Soledruckschalter geöffnet (Soledruck zu hoch),,,b509,0d2600,value,,UCH,0=ok;1=error,,
[Ehp_heatpumptype=5]u,,,SourceSwitch,Status externer Soledruckschalter:ok = Soledruckschalter geschlossen oder gebrückt (Zustand ab Werk)Fehler: = Soledruckschalter geöffnet (Soledruck zu hoch),,,b509,292600,ign,,IGN:2,,,,value,,UCH,0=ok;1=error,,
[Ehp_heatpumptype=5]r,,,CondensorTemp,TEV-Eintritt: Temperatur am Eintritt des thermischen Expansionsventils,,,b509,0d0d00,temp,,D2C,,°C,Temperatur,sensor,,UCH,0=ok;85=circuit;170=cutoff,,Fühlerstatus
[Ehp_heatpumptype=5]u,,,CondensorTemp,TEV-Eintritt: Temperatur am Eintritt des thermischen Expansionsventils,,,b509,290d00,ign,,IGN:2,,,,temp,,D2C,,°C,Temperatur,sensor,,UCH,0=ok;85=circuit;170=cutoff,,Fühlerstatus
[Ehp_heatpumptype=5]r,,,OverpressureThreshold,Abschaltgrenze Hochdruck nach Warmwasserbereitung,,,b509,0d7701,value,,ULG,,mbar,Druck
[Ehp_heatpumptype=5]w,,service,OverpressureThreshold,Abschaltgrenze Hochdruck nach Warmwasserbereitung,,,b509,0e7701,value,,ULG,,mbar,Druck
[Ehp_heatpumptype=5]r,,,DeltaTempT6T7,Zul. Temp.Spreizung: Zul. Temp.-Spreizung: Max. zulässige Differenz der Wärmequellenein-und austrittstemperatur. Bei Überschreitung erscheint eine Fehlermeldung und der Kompressor schaltet sich ab.,,,b509,0d6e00,value,,D2C,,°C,Temperatur
[Ehp_heatpumptype=5]w,,install,DeltaTempT6T7,Zul. Temp.Spreizung: Zul. Temp.-Spreizung: Max. zulässige Differenz der Wärmequellenein-und austrittstemperatur. Bei Überschreitung erscheint eine Fehlermeldung und der Kompressor schaltet sich ab.,,,b509,0e6e00,value,,D2C,,°C,Temperatur
[Ehp_heatpumptype=5]r,,,SourcePumpPrerunTime,"Vorlauf Quellenpumpe: Zeitspanne, um die sich die Quellenpumpe vor dem Kompressor einschaltet",,,b509,0d7600,value,,ULG,120,min,Minuten
[Ehp_heatpumptype=5]w,,install,SourcePumpPrerunTime,"Vorlauf Quellenpumpe: Zeitspanne, um die sich die Quellenpumpe vor dem Kompressor einschaltet",,,b509,0e7600,value,,ULG,120,min,Minuten
[Ehp_heatpumptype=5]r,,,Bleeding,Entlüftung Sole: Solepumpe ist abwechselnd 50 min in Betrieb und 10 min aus,,,b509,0d1300,value,,UCH,0=no;1=yes,,
[Ehp_heatpumptype=5]w,,install,Bleeding,Entlüftung Sole: Solepumpe ist abwechselnd 50 min in Betrieb und 10 min aus,,,b509,0e1300,value,,UCH,0=no;1=yes,,
[Ehp_heatpumptype=5]u,,,Bleeding,Entlüftung Sole: Solepumpe ist abwechselnd 50 min in Betrieb und 10 min aus,,,b509,291300,ign,,IGN:2,,,,value,,UCH,0=no;1=yes,,
[Ehp_heatpumptype=5]r,,,StartDeicing,Start Defrosting,,,b509,0d7100,value,,UCH,0=no;1=yes,,
[Ehp_heatpumptype=5]w,,install,StartDeicing,Start Defrosting,,,b509,0e7100,value,,UCH,0=no;1=yes,,
[Ehp_heatpumptype=5]r,,,SourceTempOutputOffset,"Austrittstemp: Manuelle Anpassung der angezeigten Temperaturen.Kalibrier-VerstellbereichAußentemperatur: +/- 5 K, Schrittweite 1,0 K.alle anderen: +/- 3 K, Schrittweite 0,5 K.",,,b509,0dc900,value,,D2C,,K,
[Ehp_heatpumptype=5]w,,install,SourceTempOutputOffset,"Austrittstemp: Manuelle Anpassung der angezeigten Temperaturen.Kalibrier-VerstellbereichAußentemperatur: +/- 5 K, Schrittweite 1,0 K.alle anderen: +/- 3 K, Schrittweite 0,5 K.",,,b509,0ec900,value,,D2C,,K,
[id_sw=350-400]r,,,CompRestartTimer,Kompressorrestsperrzeit: Verzögerung des nächsten Kompressorstartes. Wird nur aktualisiert wenn der Kompressor angefordert wird aber aufgrund der Laufzeitbedingungen nicht anlaufen darf.,,,b509,0d9c01,value,,ULG,120,min,Minuten
[id_sw>=403]r,,,CompRestartTimer,Kompressorrestsperrzeit: Verzögerung des nächsten Kompressorstartes. Wird nur aktualisiert wenn der Kompressor angefordert wird aber aufgrund der Laufzeitbedingungen nicht anlaufen darf.,,,b509,0dc501,value,,ULG,120,min,Minuten
[id_sw>=414]r,,,HysteresisTimeDelay,hysteresis_time_delay: defined time delay until backup heater hysteresis becomes valid,,,b509,0de001,value,,UCH,,min,Minuten
[id_sw>=414]w,,install,HysteresisTimeDelay,hysteresis_time_delay: defined time delay until backup heater hysteresis becomes valid,,,b509,0ee001,value,,UCH,,min,Minuten
[id_sw>=414]r,,,ActualEnvironmentPowerFine,ActualEnvironmentPowerFine,,,b509,0de201,value,,UCH,10,kW,environment power in higher resolution (100W)
[id_sw>=414]u,,,ActualEnvironmentPowerFine,ActualEnvironmentPowerFine,,,b509,29e201,ign,,IGN:2,,,,value,,UCH,10,kW,environment power in higher resolution (100W)
[id_sw>=414]r,,,BivalentMode,BivalentMode: reserved for special bivalent setting,,,b509,0de301,value,,UCH,,,
[id_sw>=414]w,,install,BivalentMode,BivalentMode: reserved for special bivalent setting,,,b509,0ee301,value,,UCH,,,
[id_sw>=415]r,,,SourceLimitAtMaxFlow,BrineLimitAtMaxFlow: lowest allowed brine temperature to achieve max. flow temperature,,,b509,0de401,value,,SCH,,,
[id_sw>=415]w,,service,SourceLimitAtMaxFlow,BrineLimitAtMaxFlow: lowest allowed brine temperature to achieve max. flow temperature,,,b509,0ee401,value,,SCH,,,
[id_sw>=415]r,,,HysteresisTimerCountdown,HysteresisTimerCountdown: backup heater countdown timer,,,b509,0de701,value,,UCH,,,
[id_sw>=415]r,,,SourceLimitSlope,BrineLimitSlope: Slope to calculate pressure switchpoint below lowest brine temperature,,,b509,0de501,value,,UCH,,,
[id_sw>=415]w,,service,SourceLimitSlope,BrineLimitSlope: Slope to calculate pressure switchpoint below lowest brine temperature,,,b509,0ee501,value,,UCH,,,
[id_sw>=415]r,,,MaxNDPressure,maxNDPressure: max. allowed low pressure for compressor protection,,,b509,0de901,value,,ULG,,,
[id_sw>=415]w,,service,MaxNDPressure,maxNDPressure: max. allowed low pressure for compressor protection,,,b509,0ee901,value,,ULG,,,
[Ehp_heatpumptype=5][id_sw>=400]r,,,SourceTempOutputT8Min,Einfrierschutz: Minimum heat source outlet temperature VWLS,,,b509,0db001,value,,SCH,,°C,Temperatur
[Ehp_heatpumptype=5][id_sw>=400]w,,install,SourceTempOutputT8Min,Einfrierschutz: Minimum heat source outlet temperature VWLS,,,b509,0eb001,value,,SCH,,°C,Temperatur
[Ehp_heatpumptype=1][id_sw=350-400]r,,,FanPrerunTime,Lüfter Vorlaufzeit: Lüftervorlaufzeit in s,,,b509,0d9d01,value,,ULG,2,s,Sekunden
[Ehp_heatpumptype=1][id_sw=350-400]w,,install,FanPrerunTime,Lüfter Vorlaufzeit: Lüftervorlaufzeit in s,,,b509,0e9d01,value,,ULG,2,s,Sekunden
[Ehp_heatpumptype=1][id_sw=350-400]r,,,Hc1PumpPrerunTime,Interne Heizkreispumpe Vorlaufzeit: Prerun time of the internal heat circuit pump in s. Relative to the fan prerun time.,,,b509,0d9e01,value,,ULG,2,s,Sekunden
[Ehp_heatpumptype=1][id_sw=350-400]w,,install,Hc1PumpPrerunTime,Interne Heizkreispumpe Vorlaufzeit: Prerun time of the internal heat circuit pump in s. Relative to the fan prerun time.,,,b509,0e9e01,value,,ULG,2,s,Sekunden
[Ehp_heatpumptype=1][id_sw>=403]r,,,FanPrerunTime,Lüfter Vorlaufzeit: Lüftervorlaufzeit in s,,,b509,0dc601,value,,ULG,2,s,Sekunden
[Ehp_heatpumptype=1][id_sw>=403]w,,install,FanPrerunTime,Lüfter Vorlaufzeit: Lüftervorlaufzeit in s,,,b509,0ec601,value,,ULG,2,s,Sekunden
[Ehp_heatpumptype=1][id_sw>=403]r,,,Hc1PumpPrerunTime,Interne Heizkreispumpe Vorlaufzeit: Prerun time of the internal heat circuit pump in s. Relative to the fan prerun time.,,,b509,0dc701,value,,ULG,2,s,Sekunden
[Ehp_heatpumptype=1][id_sw>=403]w,,install,Hc1PumpPrerunTime,Interne Heizkreispumpe Vorlaufzeit: Prerun time of the internal heat circuit pump in s. Relative to the fan prerun time.,,,b509,0ec701,value,,ULG,2,s,Sekunden
[id_sw>=370]r,,,FirstHcEnergySavingPumpOffTime,Ausschaltzeit interne Heizkreispumpe: Heizkreispumpenabschaltzeit in min während des Heizbetriebes über einen direkten Heizkreis sofern der Kompressor nicht läuft. Die Funktion muss per Code im Servicemenü aktiviert werden.,,,b509,0d9901,value,,UCH,,min,Minuten
